timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
37.280000000,2.33197,1.74876,2.50464,-4.67664,3.26421,-3.14389,2.8165,2.65864,-4.60316,2.58121,-2.36803,4.14508,2.37724,4.34774,-0.667793,4.54002,
37.328000000,2.33197,1.74876,2.50464,-4.67665,3.26422,-3.14389,2.8165,2.65864,-4.60316,2.58121,-2.36803,4.14508,2.37724,4.34774,-0.667793,4.54002,
37.372000000,2.33195,1.74874,2.50463,-4.67674,3.26429,-3.1439,2.81663,2.65864,-4.60324,2.58119,-2.36809,4.1452,2.3773,4.3478,-0.667794,4.54003,
37.414000000,2.33189,1.74864,2.50437,-4.67883,3.26486,-3.14396,2.81713,2.65868,-4.60361,2.58113,-2.36838,4.14577,2.37762,4.34816,-0.667802,4.54017,
37.470000000,2.33138,1.74778,2.50386,-4.68274,3.27056,-3.14456,2.82239,2.65907,-4.60911,2.58017,-2.36942,4.1478,2.37905,4.34976,-0.667955,4.54286,
37.528000000,2.32983,1.74521,2.50122,-4.7016,3.28985,-3.14671,2.84081,2.66054,-4.61638,2.57885,-2.37541,4.15872,2.38848,4.35991,-0.668625,4.55404,
37.586000000,2.32821,1.7425,2.49874,-4.7184,3.30697,-3.14874,2.85971,2.66216,-4.64408,2.57343,-2.39236,4.1869,2.4159,4.38844,-0.669525,4.56821,
37.634000000,2.32265,1.73325,2.49001,-4.77426,3.33554,-3.15227,2.88682,2.66459,-4.66852,2.56835,-2.40914,4.21316,2.43502,4.40807,-0.670802,4.58748,
37.682000000,2.31822,1.72587,2.48277,-4.81898,3.41502,-3.16257,2.96058,2.67154,-4.74092,2.55253,-2.43403,4.25076,2.46923,4.44303,-0.675128,4.64944,
37.726000000,2.31357,1.71814,2.4751,-4.86573,3.47057,-3.16994,3.01491,2.67681,-4.78366,2.54292,-2.49628,4.34224,2.54801,4.52349,-0.678175,4.69165,
37.772000000,2.29934,1.69456,2.45236,-5.00416,3.60291,-3.18762,3.14961,2.69001,-4.84526,2.52893,-2.53759,4.40259,2.60693,4.58393,-0.682201,4.74675,
37.822000000,2.29213,1.68267,2.44066,-5.07616,3.69258,-3.19958,3.2335,2.69825,-4.99922,2.49388,-2.58881,4.47792,2.67714,4.65635,-0.692127,4.88245,
