timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
35.960000000,-2.21587,-2.35211,4.01376,-1.03946,0.411804,-0.0302828,-4.02001,2.28751,4.50464,0.323352,1.26422,-0.143893,1.8165,-0.341364,-3.60316,1.58122,
35.998000000,-2.21587,-2.35211,4.01377,-1.03946,0.411804,-0.0302828,-4.02001,2.28751,4.50464,0.323352,1.26422,-0.143893,1.8165,-0.341364,-3.60316,1.58122,
36.042000000,-2.21589,-2.35216,4.01382,-1.03955,0.411802,-0.0302717,-4.02002,2.28751,4.50466,0.323366,1.26422,-0.143887,1.8165,-0.341364,-3.60316,1.58121,
36.082000000,-2.21612,-2.35257,4.01409,-1.03995,0.411792,-0.0302058,-4.02012,2.28764,4.50479,0.323498,1.26423,-0.143831,1.8165,-0.341371,-3.6032,1.58118,
36.124000000,-2.21832,-2.35637,4.01515,-1.04151,0.411748,-0.0299221,-4.02203,2.28987,4.50562,0.324274,1.26427,-0.143523,1.81652,-0.34155,-3.6034,1.58101,
36.170000000,-2.22225,-2.36282,4.02381,-1.05314,0.411422,-0.027802,-4.02508,2.29338,4.51237,0.330512,1.26435,-0.142948,1.81655,-0.341946,-3.6038,1.58065,
36.210000000,-2.22774,-2.37137,4.03111,-1.0623,0.411141,-0.0259683,-4.03119,2.30026,4.51915,0.33676,1.26488,-0.139221,1.81663,-0.342667,-3.60662,1.57815,
36.252000000,-2.24884,-2.4022,4.04524,-1.0794,0.41066,-0.0228422,-4.05025,2.32103,4.531,0.347688,1.2654,-0.135496,1.81676,-0.343992,-3.60975,1.57537,
36.294000000,-2.27036,-2.43204,4.06196,-1.09909,0.409869,-0.0176911,-4.0684,2.34038,4.54952,0.364798,1.26607,-0.130763,1.81718,-0.348211,-3.61358,1.57196,
36.338000000,-2.29816,-2.46954,4.12468,-1.17126,0.407369,-0.00145207,-4.0962,2.36961,4.60749,0.418613,1.26724,-0.122421,1.81754,-0.351869,-3.61917,1.56699,
36.380000000,-2.32746,-2.50847,4.16989,-1.22291,0.405729,0.00917826,-4.12445,2.39907,4.65065,0.458882,1.26873,-0.11172,1.81808,-0.357313,-3.63854,1.54972,
36.426000000,-2.42199,-2.63346,4.2252,-1.28624,0.403603,0.0229168,-4.21158,2.4895,4.70741,0.512058,1.27304,-0.0809133,1.8187,-0.36353,-3.6531,1.53673,
36.466000000,-2.48212,-2.71385,4.28704,-1.35736,0.400735,0.0413925,-4.27162,2.55188,4.76482,0.566069,1.27539,-0.0640515,1.8203,-0.379562,-3.66589,1.52529,
36.510000000,-2.55061,-2.80676,4.37195,-1.45549,0.39468,0.0801565,-4.33333,2.61638,4.84512,0.641968,1.27847,-0.0419466,1.8214,-0.390626,-3.68729,1.50614,
36.552000000,-2.61824,-2.9001,4.52957,-1.63893,0.391307,0.101622,-4.40287,2.68969,5.01127,0.800097,1.28199,-0.0166294,1.82244,-0.401123,-3.72771,1.46985,
36.596000000,-2.78696,-3.14001,4.64154,-1.77019,0.387335,0.126778,-4.58067,2.88115,5.12132,0.905594,1.29092,0.0474701,1.8253,-0.430102,-3.75671,1.44374,
36.638000000,-2.88962,-3.29077,4.75127,-1.89963,0.377329,0.189506,-4.68467,2.99594,5.22859,1.00903,1.29612,0.0846875,1.82708,-0.448402,-3.78348,1.4196,
36.684000000,-2.97567,-3.41981,4.9885,-2.18265,0.371162,0.227655,-4.78998,3.1141,5.49204,1.26551,1.30113,0.120519,1.82859,-0.46408,-3.84684,1.36226,
36.732000000,-3.17875,-3.73319,5.13019,-2.3541,0.365222,0.264004,-4.99117,3.34422,5.60762,1.3791,1.31153,0.194272,1.83226,-0.50346,-3.87938,1.33274,
36.776000000,-3.27663,-3.88817,5.26255,-2.51603,0.352584,0.339896,-5.10583,3.47728,5.77291,1.54256,1.31799,0.239619,1.83385,-0.521154,-3.91128,1.30377,
36.826000000,-3.39823,-4.08368,5.55202,-2.87629,0.345084,0.383901,-5.38037,3.79934,6.09992,1.86916,1.33079,0.328344,1.83595,-0.545107,-3.99247,1.22992,
36.878000000,-3.65388,-4.50284,5.72738,-3.09836,0.337158,0.429497,-5.51711,3.96084,6.26784,2.03839,1.33883,0.383149,1.8402,-0.596869,-4.03031,1.19551,
36.930000000,-3.80254,-4.74992,6.09377,-3.57014,0.320009,0.524726,-5.69148,4.16739,6.64991,2.42714,1.35526,0.492567,1.84244,-0.62615,-4.11844,1.11554,
36.982000000,-4.08091,-5.21567,6.26337,-3.79144,0.310239,0.576782,-6.00212,4.5368,6.81017,2.59178,1.36463,0.553327,1.84626,-0.680039,-4.16374,1.07463,
37.034000000,-4.22482,-5.45696,6.60051,-4.23563,0.292601,0.666641,-6.28786,4.87869,7.18234,2.97802,1.3848,0.68005,1.8484,-0.712731,-4.25353,0.994192,
37.076000000,-4.47907,-5.88289,6.77742,-4.47072,0.283793,0.709522,-6.42408,5.04272,7.34973,3.15367,1.39379,0.734722,1.85179,-0.768555,-4.28996,0.961897,
37.132000000,-4.6215,-6.12103,7.12506,-4.93658,0.262442,0.808028,-6.73648,5.42221,7.7458,3.57469,1.41482,0.858521,1.85339,-0.796634,-4.37678,0.886,
37.186000000,-4.92878,-6.63343,7.29484,-5.1661,0.248916,0.866586,-6.90316,5.62685,7.90573,3.74712,1.42703,0.927969,1.85697,-0.862758,-4.46213,0.813227,
37.238000000,-5.07604,-6.87835,7.66683,-5.67428,0.224117,0.966737,-7.22813,6.03048,8.30705,4.18718,1.45233,1.06669,1.85876,-0.897079,-4.50795,0.775072,
37.284000000,-5.24185,-7.15375,7.84698,-5.92339,0.211601,1.01401,-7.37653,6.21681,8.65023,4.57327,1.46695,1.14398,1.86247,-0.968182,-4.55687,0.735138,
37.332000000,-5.49676,-7.57658,8.18344,-6.39491,0.186562,1.10271,-7.6535,6.56779,8.85468,4.80814,1.48963,1.26043,1.86419,-1.00059,-4.6339,0.674096,
37.384000000,-5.80596,-8.08975,8.36016,-6.64633,0.171415,1.15296,-7.80928,6.7669,9.0462,5.03169,1.50582,1.34118,1.86855,-1.07865,-4.72644,0.604001,
37.434000000,-5.93858,-8.31043,8.68767,-7.12054,0.139924,1.25045,-8.10824,7.15208,9.40114,5.45546,1.53272,1.47157,1.8706,-1.11317,-4.77498,0.56871,
37.486000000,-6.24729,-8.82696,8.87838,-7.40249,0.107718,1.34204,-8.26896,7.36065,9.60755,5.70779,1.56324,1.61464,1.87597,-1.19621,-4.87717,0.497819,
37.538000000,-6.38777,-9.06385,9.22122,-7.92241,0.0866772,1.39825,-8.58437,7.77262,9.95647,6.1448,1.57924,1.68774,1.88195,-1.27779,-4.922,0.46815,
37.586000000,-6.6928,-9.58382,9.39286,-8.19007,0.0452536,1.50217,-8.70461,7.9305,10.151,6.39451,1.61596,1.85133,1.88524,-1.31851,-5.02317,0.404304,
