timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
43.098000000,5.33464,-3.97871,4.4766,-17.115,-14.1236,12.2631,17.8438,-3.50034,10.3675,16.4226,-9.0589,-2.61687,-14.9392,-13.8041,1.07883,8.32581,
43.152000000,5.30486,-3.9796,4.49366,-17.1075,-14.092,12.3096,17.8362,-3.49209,10.4142,16.4027,-9.07265,-2.6136,-14.9295,-13.808,1.02777,8.33476,
43.204000000,5.29031,-3.97967,4.51137,-17.1003,-14.0782,12.3304,17.8223,-3.47823,10.5012,16.3642,-9.09646,-2.6075,-14.9127,-13.8157,1.00187,8.33953,
43.252000000,5.25931,-3.97905,4.51818,-17.0976,-14.065,12.3509,17.8165,-3.47286,10.5321,16.35,-9.1079,-2.60441,-14.9035,-13.8203,0.952221,8.34917,
43.304000000,5.24548,-3.97846,4.53665,-17.0907,-14.0399,12.3908,17.8002,-3.45893,10.6189,16.3088,-9.13614,-2.59638,-14.8861,-13.8298,0.929854,8.35376,
43.356000000,5.21422,-3.97644,4.54568,-17.0875,-14.0275,12.4115,17.793,-3.45333,10.6581,16.2895,-9.15067,-2.59205,-14.8764,-13.8356,0.88167,8.36424,
43.408000000,5.20029,-3.97525,4.56334,-17.0815,-14.0053,12.4496,17.779,-3.4433,10.7329,16.2516,-9.17721,-2.58387,-14.8599,-13.846,0.85864,8.36956,
43.466000000,5.16972,-3.97204,4.57305,-17.0785,-13.9855,12.4855,17.7717,-3.43857,10.7751,16.2294,-9.20726,-2.57423,-14.8507,-13.8523,0.815967,8.38003,
43.516000000,5.15572,-3.97031,4.59097,-17.0731,-13.9743,12.5067,17.7575,-3.43021,10.8537,16.1867,-9.22225,-2.5693,-14.8336,-13.8645,0.772896,8.39149,
43.572000000,5.1224,-3.96555,4.61017,-17.0678,-13.9561,12.5431,17.7423,-3.42256,10.8943,16.1639,-9.25485,-2.55834,-14.8238,-13.8719,0.748534,8.39841,
43.622000000,5.10836,-3.96329,4.62067,-17.0651,-13.9469,12.5624,17.7348,-3.41929,10.9614,16.1249,-9.27158,-2.55261,-14.8061,-13.8858,0.704498,8.41183,
43.674000000,5.0776,-3.95782,4.62956,-17.063,-13.9314,12.5973,17.7265,-3.41599,10.9984,16.1027,-9.30301,-2.5417,-14.7889,-13.9001,0.684732,8.41827,
43.722000000,5.06265,-3.95492,4.64913,-17.0585,-13.9256,12.611,17.7121,-3.41112,11.0629,16.0628,-9.31958,-2.53588,-14.7794,-13.9082,0.643488,8.43259,
43.776000000,5.03273,-3.94866,4.65871,-17.0564,-13.912,12.6455,17.6976,-3.40735,11.0985,16.0401,-9.35146,-2.52457,-14.7619,-13.9236,0.625621,8.43919,
43.830000000,5.01688,-3.94511,4.67912,-17.0524,-13.9052,12.6643,17.6902,-3.40583,11.168,15.9942,-9.37081,-2.51766,-14.7529,-13.9318,0.58356,8.45579,
43.882000000,4.98606,-3.93776,4.69053,-17.0503,-13.8941,12.6974,17.6744,-3.40356,11.1982,15.9737,-9.40833,-2.50415,-14.7336,-13.9497,0.560692,8.46548,
43.930000000,4.96932,-3.93353,4.71005,-17.047,-13.8899,12.7109,17.6678,-3.40299,11.2627,15.9283,-9.42429,-2.49838,-14.7255,-13.9574,0.524844,8.48167,
