timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
36.340000000,-2.82492,-2.47734,2.8762,0.207635,-4.30401,-2.37779,1.97194,-2.43854,1.52511,3.08373,1.01377,0.960533,3.41181,2.96972,0.636237,3.60434,
36.388000000,-2.82492,-2.47735,2.87621,0.207632,-4.30401,-2.37779,1.97194,-2.43854,1.52511,3.08373,1.01377,0.960533,3.41181,2.96972,0.636237,3.60434,
36.436000000,-2.82488,-2.47741,2.87628,0.20761,-4.30402,-2.37779,1.97197,-2.4386,1.52512,3.08373,1.01376,0.960532,3.41183,2.96973,0.636235,3.60434,
36.472000000,-2.82476,-2.47761,2.87655,0.207525,-4.30414,-2.37778,1.97209,-2.43883,1.52514,3.08375,1.01372,0.960522,3.41197,2.96982,0.636202,3.60438,
36.506000000,-2.82446,-2.47809,2.8773,0.207291,-4.30455,-2.37775,1.97236,-2.43937,1.5252,3.08379,1.01354,0.960481,3.41243,2.97013,0.636036,3.60455,
36.540000000,-2.82388,-2.47903,2.87867,0.206864,-4.30556,-2.37769,1.97289,-2.44041,1.52534,3.0839,1.01308,0.960374,3.41243,2.97013,0.63554,3.60507,
36.574000000,-2.82282,-2.48075,2.88139,0.206018,-4.30757,-2.37757,1.97394,-2.44247,1.52562,3.08411,1.01214,0.960153,3.41352,2.97087,0.634422,3.60625,
36.608000000,-2.82282,-2.48075,2.88582,0.204645,-4.31106,-2.37736,1.97578,-2.44611,1.52607,3.08445,1.01045,0.95976,3.41567,2.97232,0.632318,3.60845,
36.644000000,-2.82113,-2.48346,2.88582,0.204645,-4.31652,-2.37704,1.97578,-2.44611,1.5261,3.08448,1.00777,0.959135,3.41935,2.97479,0.628822,3.61211,
36.680000000,-2.81866,-2.48743,2.89243,0.202599,-4.32441,-2.37657,1.97862,-2.45169,1.52685,3.08504,1.00384,0.958217,3.42503,2.97862,0.623518,3.61765,
36.714000000,-2.81527,-2.49289,2.90166,0.199746,-4.33516,-2.37593,1.98268,-2.45966,1.52793,3.08586,0.998739,0.957027,3.4332,2.98414,0.616015,3.62548,
36.750000000,-2.81083,-2.50004,2.91389,0.195968,-4.34912,-2.3751,1.98817,-2.47041,1.5294,3.08696,0.998413,0.956951,3.44426,2.99161,0.606569,3.63534,
36.784000000,-2.80589,-2.50799,2.92763,0.191728,-4.36657,-2.37407,1.99443,-2.48266,1.53097,3.08815,0.991298,0.955289,3.45857,3.00128,0.605972,3.63596,
