timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
36.208000000,4.17899,-0.263331,0.0640018,-0.570748,2.39173,-4.98337,1.97413,-2.56406,-3.55686,-2.81718,2.78413,3.64789,-0.0280609,2.56145,2.52512,-3.91626,
36.250000000,4.17899,-0.263331,0.0640016,-0.570748,2.39173,-4.98337,1.97413,-2.56406,-3.55686,-2.81718,2.78413,3.64789,-0.028061,2.56145,2.52512,-3.91626,
36.290000000,4.17901,-0.263332,0.0639964,-0.570748,2.39173,-4.9834,1.97413,-2.56406,-3.55686,-2.81718,2.78413,3.6479,-0.0280685,2.56146,2.52512,-3.91626,
36.332000000,4.17914,-0.263338,0.0639643,-0.570746,2.39174,-4.98356,1.97409,-2.56406,-3.55699,-2.81721,2.78417,3.64797,-0.0281399,2.56151,2.5252,-3.91626,
36.378000000,4.18041,-0.263397,0.063858,-0.57074,2.39178,-4.98408,1.97398,-2.56405,-3.55728,-2.81727,2.78432,3.64821,-0.0284229,2.56172,2.52548,-3.91626,
36.418000000,4.18215,-0.263476,0.0636054,-0.570725,2.39187,-4.98534,1.97372,-2.56403,-3.55799,-2.81742,2.78466,3.64879,-0.0291732,2.56228,2.52621,-3.91625,
36.460000000,4.18532,-0.26362,0.0631137,-0.570697,2.39205,-4.98778,1.97322,-2.56399,-3.55947,-2.81773,2.78546,3.65012,-0.0307429,2.56344,2.52772,-3.91622,
36.502000000,4.19032,-0.263846,0.0622767,-0.570648,2.39235,-4.99193,1.97237,-2.56392,-3.56204,-2.81828,2.78926,3.65648,-0.0335535,2.56551,2.53038,-3.91617,
36.544000000,4.19761,-0.264175,0.0592435,-0.570474,2.39339,-5.00645,1.96965,-2.5637,-3.56606,-2.81913,2.79276,3.66236,-0.0380567,2.56883,2.53434,-3.9161,
36.586000000,4.20764,-0.264623,0.0567698,-0.570333,2.39426,-5.01855,1.96714,-2.5635,-3.57936,-2.82195,2.79766,3.67056,-0.0527915,2.57968,2.53931,-3.91602,
36.630000000,4.22074,-0.265207,0.0535649,-0.57015,2.39539,-5.03426,1.96403,-2.56326,-3.59017,-2.82425,2.80415,3.68143,-0.0645577,2.58833,2.55786,-3.9157,
36.670000000,4.23719,-0.265937,0.0495692,-0.569922,2.39672,-5.05272,1.96013,-2.56295,-3.6031,-2.827,2.81238,3.69522,-0.0794649,2.5993,2.57124,-3.91546,
36.714000000,4.27817,-0.267743,0.0447437,-0.569648,2.39832,-5.07485,1.95543,-2.56258,-3.61698,-2.82996,2.82248,3.71213,-0.0977072,2.61272,2.58763,-3.91518,
36.758000000,4.30207,-0.268789,0.0397067,-0.569362,2.4003,-5.10227,1.94989,-2.56215,-3.63208,-2.83318,2.83314,3.73,-0.119394,2.62868,2.60713,-3.91484,
36.804000000,4.33221,-0.270102,0.0268033,-0.56863,2.40258,-5.13387,1.9435,-2.56166,-3.67333,-2.84199,2.86084,3.77644,-0.144554,2.64721,2.62978,-3.91444,
36.846000000,4.36587,-0.271558,0.0188051,-0.568175,2.40803,-5.20927,1.93629,-2.56112,-3.70048,-2.84781,2.87821,3.80558,-0.173153,2.66828,2.65557,-3.91399,
36.888000000,4.40288,-0.273147,0.010033,-0.567675,2.41116,-5.25275,1.91995,-2.55991,-3.72894,-2.85391,2.89737,3.83776,-0.238313,2.71632,2.68441,-3.9135,
36.936000000,4.48385,-0.276576,0.00105232,-0.567161,2.41452,-5.2998,1.91046,-2.55923,-3.75983,-2.86055,2.91823,3.87283,-0.27633,2.74435,2.7489,-3.91243,
36.986000000,4.52956,-0.278479,-0.019835,-0.565946,2.41809,-5.35016,1.90026,-2.55852,-3.793,-2.86769,2.9633,3.94869,-0.317184,2.77447,2.78599,-3.91185,
37.032000000,4.57517,-0.280354,-0.0311438,-0.565273,2.42183,-5.40359,1.88941,-2.5578,-3.86344,-2.88289,2.98983,3.99342,-0.360659,2.80653,2.82557,-3.91128,
37.074000000,4.62282,-0.282284,-0.0416851,-0.564634,2.42965,-5.51859,1.87795,-2.55707,-3.8981,-2.89039,3.01344,4.03326,-0.406531,2.84035,2.8652,-3.91077,
37.120000000,4.72347,-0.28626,-0.0538847,-0.563875,2.43343,-5.57637,1.85334,-2.55565,-3.93835,-2.8991,3.03792,4.07462,-0.504567,2.91259,2.95503,-3.90989,
37.162000000,4.77908,-0.288388,-0.0664696,-0.563066,2.43741,-5.63937,1.84027,-2.55499,-3.98001,-2.90813,3.06621,4.12245,-0.556294,2.9507,3.00277,-3.90961,
37.206000000,4.83615,-0.290517,-0.0793844,-0.562202,2.44133,-5.7042,1.82673,-2.55438,-4.02294,-2.91745,3.12369,4.21976,-0.609551,2.98994,3.05222,-3.90949,
37.248000000,4.89452,-0.292627,-0.105994,-0.560283,2.44455,-5.76007,1.81499,-2.55393,-4.06699,-2.92702,3.15586,4.27429,-0.65834,3.02589,3.0978,-3.90956,
37.290000000,4.95086,-0.294593,-0.119592,-0.559213,2.45152,-5.89306,1.80143,-2.55349,-4.11203,-2.93683,3.187,4.32711,-0.705122,3.06036,3.14734,-3.90984,
37.332000000,5.01128,-0.296614,-0.133326,-0.558056,2.45476,-5.96309,1.78673,-2.55312,-4.20455,-2.95702,3.21861,4.38078,-0.815953,3.14208,3.20096,-3.91043,
37.372000000,5.07256,-0.298559,-0.146423,-0.556869,2.45754,-6.03034,1.75624,-2.55278,-4.25181,-2.96736,3.25062,4.43515,-0.877096,3.18721,3.25585,-3.91135,
37.418000000,5.19053,-0.301956,-0.159572,-0.555582,2.46015,-6.10214,1.74049,-2.55285,-4.29457,-2.97674,3.28124,4.48719,-0.935799,3.23058,3.36909,-3.91443,
37.462000000,5.25358,-0.303555,-0.17274,-0.554183,2.46237,-6.17466,1.72443,-2.55309,-4.34024,-2.98677,3.31036,4.53672,-0.994978,3.27436,3.42727,-3.91668,
37.504000000,5.31703,-0.304993,-0.186632,-0.552572,2.46417,-6.24778,1.70808,-2.55354,-4.38883,-2.99748,3.37423,4.64541,-1.05452,3.31846,3.48638,-3.91948,
37.546000000,5.38082,-0.306247,-0.214273,-0.548871,2.46547,-6.31749,1.69322,-2.55413,-4.43774,-3.00828,3.4089,4.70446,-1.11117,3.36048,3.54317,-3.92268,
37.586000000,5.44485,-0.307295,-0.227973,-0.54675,2.46674,-6.4579,1.67726,-2.55496,-4.4869,-3.01917,3.44185,4.76065,-1.16799,3.40268,3.60067,-3.92644,
37.628000000,5.50567,-0.30808,-0.240852,-0.544554,2.46666,-6.53629,1.66018,-2.55609,-4.58314,-3.0406,3.47477,4.81683,-1.22804,3.44737,3.65882,-3.93079,
37.668000000,5.61068,-0.308897,-0.253617,-0.542162,2.46604,-6.61092,1.64289,-2.5575,-4.6275,-3.05054,3.50417,4.86705,-1.28812,3.49217,3.72084,-3.93607,
37.710000000,5.6785,-0.309028,-0.266256,-0.539558,2.46488,-6.68561,1.60773,-2.56119,-4.67713,-3.06169,3.53518,4.92011,-1.40807,3.58188,3.78346,-3.94209,
37.754000000,5.74293,-0.308836,-0.279447,-0.536565,2.46317,-6.76033,1.58991,-2.56352,-4.72679,-3.0729,3.56778,4.97595,-1.46782,3.62671,3.91023,-3.95646,
37.796000000,5.80732,-0.308315,-0.291111,-0.53366,2.46091,-6.83499,1.57196,-2.56618,-4.77643,-3.08416,3.60017,5.03157,-1.52736,3.67149,3.97426,-3.96487,
37.836000000,5.87164,-0.307445,-0.303982,-0.530147,2.4581,-6.90957,1.55391,-2.56919,-4.82603,-3.09546,3.63234,5.08692,-1.58665,3.71618,4.03865,-3.97412,
37.880000000,5.93584,-0.306206,-0.329182,-0.522218,2.45476,-6.98399,1.53578,-2.57255,-4.87556,-3.1068,3.69587,5.19666,-1.64565,3.76076,4.09993,-3.98369,
37.924000000,5.99317,-0.304771,-0.340214,-0.518256,2.45088,-7.05823,1.51759,-2.57629,-4.96911,-3.12838,3.72554,5.24814,-1.70432,3.80519,4.16487,-3.99465,
37.968000000,6.12082,-0.300377,-0.352366,-0.513506,2.44183,-7.20209,1.49936,-2.5804,-5.0183,-3.13982,3.75653,5.30209,-1.76265,3.84945,4.23001,-4.0065,
38.016000000,6.18433,-0.297531,-0.364327,-0.508402,2.43614,-7.2794,1.46386,-2.58952,-5.06734,-3.15128,3.78716,5.35562,-1.87512,3.93511,4.3573,-4.03221,
38.060000000,6.24762,-0.294228,-0.386471,-0.497711,2.43023,-7.3525,1.44567,-2.59479,-5.1162,-3.16277,3.81742,5.40871,-1.93227,3.97878,4.42281,-4.04678,
38.104000000,6.30734,-0.290663,-0.397884,-0.491504,2.42385,-7.42525,1.42753,-2.60046,-5.16487,-3.17428,3.8752,5.51073,-1.98898,4.02221,4.48836,-4.06228,
38.148000000,6.37011,-0.286427,-0.40911,-0.484893,2.41701,-7.49762,1.40948,-2.60654,-5.25908,-3.19674,3.90424,5.56241,-2.04525,4.0654,4.55394,-4.07873,
38.192000000,6.49151,-0.276738,-0.420151,-0.477867,2.40973,-7.56959,1.39153,-2.61304,-5.30965,-3.20891,3.93284,5.61358,-2.10105,4.10832,4.6195,-4.09612,
38.234000000,6.55664,-0.270688,-0.431009,-0.470416,2.39391,-7.71225,1.37371,-2.61995,-5.35746,-3.22048,3.96098,5.66424,-2.15637,4.15096,4.68502,-4.11447,
38.278000000,6.61817,-0.264402,-0.441684,-0.462531,2.38541,-7.7829,1.3385,-2.63502,-5.40502,-3.23206,3.98864,5.71439,-2.26555,4.23538,4.8124,-4.15291,
38.322000000,6.67292,-0.258327,-0.460875,-0.446842,2.37652,-7.85308,1.32116,-2.64317,-5.44985,-3.24304,4.0158,5.764,-2.31938,4.27713,4.88107,-4.17519,
38.368000000,6.73058,-0.251429,-0.470508,-0.438175,2.36728,-7.92276,1.30402,-2.65175,-5.49444,-3.25401,4.06587,5.85655,-2.37271,4.31857,4.94617,-4.19731,
