timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
36.358000000,0.603402,4.10549,-1.62881,-0.773457,-2.43957,1.29652,4.55907,-4.46262,2.08253,4.50767,-0.824927,3.52266,-2.1238,3.20765,-4.30401,1.62221,
36.396000000,0.603402,4.10549,-1.62881,-0.773458,-2.43957,1.29652,4.55907,-4.46262,2.08253,4.50767,-0.824927,3.52266,-2.1238,3.20765,-4.30401,1.62221,
36.434000000,0.6034,4.10549,-1.62881,-0.773479,-2.43957,1.29652,4.55907,-4.46262,2.08253,4.50767,-0.824928,3.52266,-2.1238,3.20765,-4.30401,1.62221,
36.476000000,0.603382,4.10554,-1.62884,-0.773608,-2.43956,1.29651,4.55909,-4.46263,2.0826,4.50769,-0.824935,3.52269,-2.12383,3.2077,-4.30403,1.62221,
36.514000000,0.603314,4.10571,-1.6289,-0.774029,-2.43951,1.29648,4.55914,-4.46268,2.08288,4.50778,-0.824961,3.52282,-2.12401,3.20795,-4.30415,1.6222,
36.550000000,0.603138,4.10617,-1.62907,-0.775026,-2.43939,1.29642,4.55926,-4.46279,2.08361,4.508,-0.825028,3.52313,-2.12447,3.20861,-4.3046,1.62218,
36.588000000,0.602802,4.10703,-1.62936,-0.776833,-2.43915,1.29628,4.5595,-4.463,2.08515,4.50847,-0.825164,3.52377,-2.12539,3.20991,-4.30556,1.62214,
36.626000000,0.602222,4.10852,-1.62989,-0.780047,-2.43871,1.29603,4.55995,-4.46339,2.0879,4.50931,-0.82542,3.52498,-2.12727,3.21259,-4.30753,1.62205,
36.666000000,0.60119,4.11117,-1.6307,-0.785032,-2.43798,1.29562,4.56076,-4.4641,2.0923,4.51066,-0.825808,3.5268,-2.13063,3.21737,-4.31116,1.62188,
36.704000000,0.59808,4.11915,-1.63186,-0.7922,-2.43695,1.29504,4.56193,-4.46512,2.09879,4.51266,-0.826374,3.52945,-2.13493,3.22347,-4.3244,1.62126,
36.742000000,0.595693,4.12526,-1.63344,-0.801924,-2.43554,1.29425,4.56327,-4.4663,2.10778,4.51542,-0.827151,3.53308,-2.14084,3.23183,-4.33576,1.62073,
