timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,
35.960000000,1.94759,-2.50285,-0.556853,-1.81719,-0.21587,-3.35211,0.181504,-0.919754,2.33016,-3.3305,-0.98623,-1.03946,-1.58819,-3.03029,1.8165,3.65865,
36.004000000,1.94759,-2.50285,-0.556853,-1.81719,-0.21587,-3.35211,0.181505,-0.919753,2.33016,-3.3305,-0.986231,-1.03946,-1.58819,-3.03029,1.8165,3.65865,
36.046000000,1.94769,-2.50277,-0.556852,-1.81719,-0.21587,-3.35213,0.181514,-0.919738,2.33019,-3.33053,-0.98625,-1.03944,-1.58821,-3.0303,1.8165,3.65865,
36.092000000,1.948,-2.50251,-0.556828,-1.81724,-0.21587,-3.35229,0.181568,-0.919657,2.33038,-3.33069,-0.986382,-1.03933,-1.58837,-3.03039,1.81651,3.65869,
36.136000000,1.94878,-2.50185,-0.556779,-1.81733,-0.215872,-3.35279,0.181734,-0.919406,2.3309,-3.33114,-0.986772,-1.039,-1.58884,-3.03066,1.81655,3.65887,
36.178000000,1.95025,-2.5006,-0.556683,-1.81752,-0.215883,-3.35577,0.182086,-0.918875,2.33188,-3.33197,-0.987828,-1.03811,-1.59003,-3.03135,1.81664,3.65933,
36.220000000,1.95242,-2.49876,-0.556518,-1.81784,-0.215895,-3.35921,0.182738,-0.91789,2.33375,-3.33355,-0.989978,-1.03631,-1.59242,-3.03274,1.81684,3.66029,
36.262000000,1.9564,-2.49538,-0.55626,-1.81833,-0.215913,-3.3649,0.183883,-0.916159,2.33724,-3.3365,-0.999359,-1.02848,-1.59656,-3.03515,1.8172,3.66201,
36.302000000,1.96995,-2.48386,-0.555887,-1.81906,-0.21594,-3.37324,0.188151,-0.9097,2.35054,-3.34769,-1.00847,-1.0209,-1.60304,-3.03891,1.81849,3.66834,
36.344000000,1.98119,-2.47431,-0.555409,-1.81998,-0.215974,-3.3847,0.191534,-0.904574,2.36123,-3.35667,-1.01831,-1.01272,-1.62294,-3.05048,1.81947,3.67313,
36.384000000,1.99477,-2.46275,-0.554869,-1.82103,-0.216016,-3.39971,0.195893,-0.897966,2.37428,-3.36762,-1.03245,-1.00097,-1.63703,-3.05869,1.8209,3.68014,
36.428000000,2.01137,-2.44863,-0.553164,-1.82432,-0.216065,-3.4186,0.201302,-0.889762,2.39137,-3.38198,-1.05119,-0.9854,-1.65664,-3.07011,1.82272,3.68906,
36.474000000,2.03108,-2.43184,-0.552026,-1.82652,-0.216182,-3.46875,0.20781,-0.879887,2.41087,-3.39836,-1.07276,-0.967478,-1.68054,-3.08404,1.82496,3.70002,
36.518000000,2.05394,-2.41237,-0.550706,-1.82907,-0.216238,-3.49665,0.2213,-0.859408,2.43501,-3.41866,-1.12909,-0.920609,-1.70885,-3.10057,1.82762,3.7131,
36.562000000,2.1026,-2.37093,-0.549206,-1.83197,-0.216299,-3.52985,0.230794,-0.844987,2.49072,-3.46559,-1.16426,-0.891305,-1.74159,-3.11971,1.83071,3.72833,
36.606000000,2.13568,-2.34279,-0.547531,-1.8352,-0.216363,-3.56886,0.241353,-0.82894,2.52521,-3.49471,-1.20352,-0.858562,-1.82008,-3.16568,1.83818,3.76514,
36.652000000,2.16999,-2.31364,-0.543793,-1.84241,-0.216424,-3.61176,0.252925,-0.811341,2.56304,-3.52668,-1.24671,-0.822528,-1.86548,-3.19233,1.84251,3.78659,
36.700000000,2.20694,-2.2823,-0.54188,-1.84609,-0.21654,-3.70835,0.26545,-0.792282,2.60176,-3.55946,-1.29105,-0.785527,-1.90934,-3.21809,1.84646,3.80613,
36.744000000,2.24636,-2.24895,-0.53961,-1.85046,-0.216599,-3.76152,0.292301,-0.751372,2.64548,-3.59652,-1.39458,-0.699112,-1.9589,-3.24723,1.85148,3.83099,
36.786000000,2.28807,-2.21379,-0.537212,-1.85507,-0.216662,-3.81759,0.307206,-0.72863,2.74076,-3.67753,-1.45087,-0.652143,-2.0667,-3.31066,1.86247,3.8856,
36.830000000,2.3752,-2.14077,-0.5347,-1.85992,-0.216726,-3.86999,0.321933,-0.706136,2.79185,-3.72111,-1.50982,-0.60298,-2.13104,-3.34854,1.86839,3.91509,
36.874000000,2.42267,-2.10131,-0.52953,-1.86992,-0.216809,-3.93082,0.338045,-0.681495,2.84492,-3.76652,-1.57115,-0.551854,-2.19473,-3.38605,1.87456,3.94587,
36.918000000,2.47178,-2.06074,-0.526761,-1.87532,-0.217023,-4.05524,0.354664,-0.656037,2.89976,-3.81358,-1.6346,-0.498981,-2.26067,-3.42488,1.88096,3.97782,
36.964000000,2.5224,-2.01922,-0.524235,-1.88028,-0.21718,-4.12531,0.37172,-0.629861,2.95615,-3.86215,-1.75621,-0.397693,-2.32137,-3.46062,1.88651,4.00556,
37.012000000,2.5744,-1.9769,-0.521371,-1.88597,-0.217364,-4.19343,0.406866,-0.575726,3.06656,-3.95778,-1.82801,-0.337916,-2.46203,-3.54343,1.90019,4.07413,
37.058000000,2.68208,-1.89041,-0.515735,-1.8974,-0.217586,-4.26288,0.423876,-0.549406,3.12638,-4.00993,-1.89747,-0.280075,-2.53454,-3.58609,1.90727,4.10968,
37.104000000,2.73755,-1.84649,-0.512692,-1.90377,-0.217851,-4.3335,0.442001,-0.521247,3.18706,-4.06306,-1.96798,-0.221364,-2.60824,-3.62945,1.91448,4.14597,
37.150000000,2.79399,-1.80226,-0.509977,-1.9096,-0.218527,-4.4776,0.460244,-0.492766,3.24845,-4.11708,-2.09619,-0.114568,-2.68298,-3.67339,1.92728,4.21058,
37.198000000,2.8513,-1.75783,-0.507595,-1.91485,-0.218946,-4.55083,0.495894,-0.4366,3.36958,-4.22444,-2.16488,-0.0573305,-2.82285,-3.75555,1.9348,4.24861,
37.242000000,2.90941,-1.71328,-0.502117,-1.92759,-0.219423,-4.62469,0.514159,-0.407494,3.4357,-4.28345,-2.2378,0.00347337,-2.89972,-3.80065,1.9424,4.28718,
37.286000000,3.0277,-1.62415,-0.499506,-1.9341,-0.219961,-4.69906,0.532329,-0.378265,3.49879,-4.34004,-2.31105,0.0645739,-2.97709,-3.84601,1.95008,4.32626,
37.332000000,3.08776,-1.57971,-0.496871,-1.94104,-0.22056,-4.77385,0.5513,-0.347407,3.56874,-4.40307,-2.38836,0.129108,-3.05895,-3.89396,1.95866,4.36999,
37.378000000,3.14835,-1.53544,-0.494493,-1.94772,-0.221947,-4.92436,0.569127,-0.318038,3.63214,-4.46045,-2.53545,0.251987,-3.13702,-3.93962,1.96648,4.41002,
37.420000000,3.20941,-1.49138,-0.492251,-1.95448,-0.222735,-4.99993,0.586719,-0.288645,3.69559,-4.51809,-2.60505,0.310175,-3.2813,-4.02382,1.98146,4.48699,
37.464000000,3.27089,-1.44758,-0.488618,-1.9668,-0.223587,-5.07561,0.621045,-0.229882,3.75902,-4.57592,-2.67452,0.368272,-3.3556,-4.06707,1.98858,4.52381,
37.510000000,3.39166,-1.36316,-0.486729,-1.97418,-0.224502,-5.15136,0.637706,-0.20055,3.88562,-4.6919,-2.74763,0.429446,-3.43402,-4.11262,1.99658,4.56531,
37.556000000,3.45742,-1.31806,-0.485115,-1.98128,-0.22548,-5.22713,0.653143,-0.172812,3.94871,-4.74992,-2.82047,0.49041,-3.51237,-4.15802,2.0046,4.60716,
37.602000000,3.52017,-1.27561,-0.483686,-1.98848,-0.227508,-5.37056,0.668217,-0.145136,4.00168,-4.79874,-2.96138,0.608349,-3.59061,-4.20323,2.02071,4.69186,
37.652000000,3.5765,-1.23795,-0.482449,-1.99577,-0.228608,-5.44216,0.69719,-0.090001,4.12027,-4.90829,-3.03316,0.668432,-3.74245,-4.29055,2.02878,4.73469,
37.698000000,3.70299,-1.15495,-0.480571,-2.01068,-0.229833,-5.5176,0.711809,-0.0610369,4.18247,-4.96586,-3.10451,0.728138,-3.82007,-4.33496,2.03686,4.77784,
37.744000000,3.76648,-1.11407,-0.479935,-2.0183,-0.231125,-5.59289,0.72594,-0.0321759,4.24437,-5.02321,-3.1754,0.787438,-3.89743,-4.37902,2.04493,4.82129,
37.788000000,3.8301,-1.07361,-0.479539,-2.02522,-0.233916,-5.7429,0.739569,-0.00342481,4.30595,-5.08029,-3.3047,0.895514,-4.03506,-4.45694,2.05934,4.89977,
37.832000000,3.89383,-1.03358,-0.479306,-2.03223,-0.235419,-5.81758,0.764623,0.0522298,4.3672,-5.13709,-3.37416,0.953507,-4.11551,-4.50216,2.06736,4.94401,
37.880000000,3.95766,-0.993966,-0.479375,-2.04828,-0.236998,-5.89201,0.776088,0.0791377,4.4886,-5.24965,-3.44307,1.011,-4.19155,-4.54468,2.07536,4.98851,
37.928000000,4.08551,-0.915993,-0.479713,-2.0565,-0.238656,-5.96619,0.78767,0.107417,4.54556,-5.30243,-3.51143,1.06796,-4.26323,-4.58453,2.08332,5.03328,
37.976000000,4.1394,-0.883656,-0.480252,-2.06486,-0.241823,-6.09824,0.807053,0.157695,4.59589,-5.34905,-3.64645,1.18024,-4.33849,-4.62613,2.0991,5.12354,
38.022000000,4.20005,-0.847621,-0.480991,-2.07335,-0.24371,-6.17162,0.817652,0.187069,4.71113,-5.45563,-3.71307,1.23554,-4.48772,-4.70783,2.10691,5.16901,
38.076000000,4.32811,-0.772715,-0.483069,-2.09077,-0.245685,-6.24469,0.827172,0.214834,4.76965,-5.50966,-3.77911,1.29024,-4.56166,-4.74789,2.11466,5.2147,
38.128000000,4.39212,-0.735842,-0.484255,-2.09874,-0.249906,-6.38983,0.84419,0.268497,4.82771,-5.5632,-3.90255,1.39223,-4.69278,-4.8182,2.12835,5.29696,
38.176000000,4.4561,-0.699345,-0.487188,-2.11554,-0.252158,-6.46189,0.852566,0.297276,4.93943,-5.66595,-3.96681,1.44517,-4.76536,-4.85669,2.13588,5.34318,
38.222000000,4.5839,-0.627448,-0.489053,-2.12488,-0.254508,-6.53359,0.859998,0.324466,4.99609,-5.71792,-4.03045,1.49748,-4.83744,-4.89461,2.14334,5.38956,
38.272000000,4.64769,-0.592032,-0.491107,-2.13436,-0.259374,-6.67214,0.866925,0.351505,5.05225,-5.76931,-4.15256,1.59753,-4.90901,-4.93192,2.15796,5.48277,
38.314000000,4.70804,-0.558799,-0.493348,-2.14399,-0.262168,-6.74643,0.878705,0.40232,5.10499,-5.81747,-4.21757,1.6506,-5.05055,-5.00473,2.16511,5.52956,
38.360000000,4.76828,-0.525872,-0.498378,-2.16369,-0.264932,-6.8166,0.88451,0.43031,5.21195,-5.9148,-4.27867,1.70036,-5.12052,-5.04021,2.17216,5.57647,
38.406000000,4.89176,-0.459128,-0.501161,-2.17377,-0.267805,-6.88636,0.889551,0.456737,5.26612,-5.96388,-4.33912,1.74946,-5.18993,-5.07505,2.1791,5.62346,
38.456000000,4.95827,-0.42357,-0.503958,-2.18345,-0.270788,-6.9557,0.894142,0.483004,5.31976,-6.01234,-4.44569,1.83571,-5.25517,-5.10746,2.19156,5.71024,
38.500000000,5.02127,-0.390126,-0.507076,-2.19382,-0.273883,-7.02462,0.898295,0.509107,5.37286,-6.06018,-4.5074,1.88545,-5.38768,-5.17227,2.19849,5.75991,
38.544000000,5.08409,-0.357007,-0.510362,-2.20433,-0.280423,-7.16117,0.905177,0.559466,5.47472,-6.1515,-4.56535,1.93202,-5.45838,-5.20626,2.20493,5.80715,
38.590000000,5.1467,-0.324217,-0.517417,-2.2258,-0.283503,-7.22169,0.907823,0.582391,5.52082,-6.19263,-4.62265,1.97793,-5.52495,-5.23786,2.21123,5.85441,
38.634000000,5.2647,-0.262994,-0.521178,-2.23676,-0.287061,-7.2889,0.910414,0.607852,5.57181,-6.23798,-4.67928,2.02317,-5.59092,-5.26879,2.21739,5.90169,
38.686000000,5.32662,-0.231169,-0.52509,-2.24785,-0.294344,-7.41847,0.912629,0.633142,5.62222,-6.28266,-4.79055,2.11162,-5.65628,-5.29905,2.22927,5.99622,
38.736000000,5.38827,-0.199688,-0.532902,-2.26927,-0.298479,-7.48778,0.915913,0.681899,5.71872,-6.36777,-4.83661,2.14806,-5.77845,-5.35451,2.23439,6.03848,
38.782000000,5.50744,-0.1394,-0.537227,-2.28078,-0.302538,-7.55314,0.917042,0.705381,5.76741,-6.41048,-4.89068,2.1907,-5.84203,-5.38278,2.23967,6.08318,
38.828000000,5.57133,-0.107388,-0.541686,-2.29242,-0.306725,-7.61803,0.917919,0.73,5.8155,-6.45251,-4.99407,2.27181,-5.90498,-5.41037,2.25006,6.1749,
38.874000000,5.63166,-0.0773623,-0.546272,-2.3042,-0.315013,-7.73966,0.918729,0.774893,5.90005,-6.52602,-5.0489,2.31459,-6.02576,-5.46212,2.25542,6.22434,
38.920000000,5.68218,-0.0523751,-0.550978,-2.31611,-0.319333,-7.79982,0.918756,0.799014,5.9513,-6.57033,-5.10031,2.35453,-6.08685,-5.48768,2.26035,6.27122,
38.966000000,5.7979,0.00433714,-0.560726,-2.34035,-0.324021,-7.86286,0.91851,0.822959,5.99704,-6.6097,-5.15106,2.39379,-6.1473,-5.51256,2.26511,6.31799,
39.018000000,5.85978,0.034353,-0.565752,-2.35266,-0.328841,-7.92541,0.918004,0.846726,6.04217,-6.64839,-5.24799,2.46831,-6.20712,-5.53675,2.27389,6.40872,
39.068000000,5.92423,0.0653739,-0.570871,-2.36511,-0.339413,-8.05549,0.916151,0.896176,6.1329,-6.72565,-5.30445,2.5114,-6.32791,-5.58428,2.27837,6.45755,
39.122000000,6.03641,0.118765,-0.581356,-2.39039,-0.344634,-8.11651,0.914922,0.919385,6.17617,-6.76225,-5.35252,2.5479,-6.38579,-5.60641,2.28245,6.50377,
39.170000000,6.09629,0.146939,-0.586709,-2.40322,-0.349982,-8.17704,0.913485,0.942414,6.21882,-6.79816,-5.43936,2.61338,-6.44303,-5.62786,2.28993,6.5933,
39.216000000,6.15267,0.173251,-0.592127,-2.41617,-0.360742,-8.29347,0.910031,0.98793,6.26087,-6.83338,-5.49043,2.6516,-6.55268,-5.66774,2.2937,6.64141,
39.262000000,6.20854,0.199117,-0.597605,-2.42925,-0.36674,-8.35562,0.908037,1.01042,6.34309,-6.9018,-5.53597,2.68549,-6.61096,-5.68826,2.29712,6.6869,
39.312000000,6.31584,0.248192,-0.608713,-2.45576,-0.372241,-8.41108,0.905996,1.03155,6.38118,-6.93326,-5.57853,2.717,-6.66567,-5.70709,2.30038,6.73219,
39.362000000,6.36162,0.268879,-0.614332,-2.46918,-0.382876,-8.51458,0.901638,1.07219,6.41664,-6.96242,-5.66426,2.77999,-6.71975,-5.72528,2.30626,6.81976,
39.410000000,6.41548,0.293024,-0.619986,-2.48272,-0.388947,-8.57171,0.898936,1.09514,6.49411,-7.02567,-5.70963,2.81305,-6.82604,-5.75975,2.30919,6.86673,
39.466000000,6.52154,0.339938,-0.631379,-2.5101,-0.395099,-8.62833,0.896238,1.11676,6.53193,-7.0563,-5.74989,2.84222,-6.87552,-5.77521,2.31182,6.9111,
39.522000000,6.57373,0.362708,-0.636502,-2.52249,-0.407614,-8.74002,0.890498,1.15945,6.60382,-7.11407,-5.83094,2.90049,-6.97282,-5.80447,2.31626,6.9922,
39.576000000,6.6764,0.406883,-0.647986,-2.55046,-0.41396,-8.79508,0.887472,1.18053,6.63986,-7.14278,-5.87168,2.92953,-7.02328,-5.81904,2.31846,7.03587,
39.626000000,6.72688,0.428293,-0.653733,-2.56458,-0.426779,-8.90365,0.881323,1.22107,6.7065,-7.19544,-5.94935,2.98443,-7.07313,-5.83302,2.32245,7.12242,
39.678000000,6.77418,0.448165,-0.664907,-2.59235,-0.432894,-8.95434,0.877873,1.24269,6.73724,-7.21951,-5.98839,3.01179,-7.17102,-5.85922,2.32423,7.16529,
39.728000000,6.87235,0.488819,-0.670926,-2.60749,-0.439366,-9.00734,0.874524,1.26306,6.77104,-7.24583,-6.02686,3.03859,-7.21907,-5.87147,2.32589,7.2079,
39.776000000,6.92058,0.508492,-0.676622,-2.62195,-0.452328,-9.11177,0.868015,1.30116,6.83519,-7.29534,-6.10018,3.0892,-7.26652,-5.88315,2.32868,7.28785,
39.824000000,6.96825,0.527733,-0.686744,-2.64803,-0.4588,-9.16319,0.864321,1.32205,6.8656,-7.31859,-6.13509,3.11308,-7.35726,-5.90433,2.32991,7.32744,
39.872000000,7.05942,0.563972,-0.692645,-2.66347,-0.465252,-9.21409,0.860956,1.34069,6.89715,-7.34256,-6.17143,3.13776,-7.40301,-5.91442,2.3311,7.36896,
39.918000000,7.10538,0.581951,-0.698206,-2.67821,-0.471003,-9.25919,0.85756,1.35916,6.92813,-7.36594,-6.20723,3.16191,-7.44818,-5.92399,2.33217,7.41019,
39.966000000,7.15077,0.599502,-0.70372,-2.69301,-0.483744,-9.35848,0.850308,1.39765,6.98841,-7.41097,-6.27725,3.20861,-7.49278,-5.93304,2.334,7.49177,
40.016000000,7.19557,0.616627,-0.71345,-2.71963,-0.490041,-9.40735,0.846651,1.41662,7.01772,-7.43263,-6.30611,3.22765,-7.57348,-5.94842,2.33466,7.52576,
40.064000000,7.2857,0.650448,-0.718804,-2.73457,-0.496278,-9.45569,0.843368,1.43345,7.04648,-7.45373,-6.33991,3.24978,-7.61199,-5.9553,2.33534,7.56585,
40.118000000,7.3287,0.66628,-0.724093,-2.74956,-0.508542,-9.55083,0.83601,1.47056,7.10238,-7.49426,-6.40943,3.29471,-7.69645,-5.96932,2.33646,7.64719,
40.172000000,7.37112,0.681692,-0.734458,-2.77965,-0.514558,-9.59762,0.832332,1.48884,7.12952,-7.51371,-6.44167,3.31528,-7.73785,-5.97566,2.33688,7.68634,
